claim_id,claim_short,paper_id,year,title,modality,evidence_type,where_in_paper,supporting_excerpt,why_it_supports,metric_terms,terminology_terms,cross_domain_note,confidence,source_path,source_locator
C2,Metric usage,O_ISAC_206,20XX,,VLC,Text,Body,"...gure_2.jpeg) Fig. 9. Sening beampattern MSE of BPM-ISAC-MBS and BPM-ISAC-MAS. <span id=""page-11-3""></span>![](_page_11_Figure_4.jpeg) Fig. 10. The RMSE performance of BMUSIC-based DoA estimation algorithm versus sensing SNR ( $\mu=0.5$ or 0.8). <span id=""page-11-4""></span>![](_page_11_Figure_6.jpeg...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_206\O_ISAC_206.md,char_offset_72600
C2,Metric usage,O_ISAC_206,20XX,,VLC,Text,Body,...MBS) are considered in the analog part. We conduct theoretical analysis on the asymptotic pairwise error probability (APEP) and the Cramér-Rao bound (CRB) of direction of arrival (DoA) estimation. Numerical simulations Received 15 May 2024; revised 5 October 2024 and 17 February 2025; accepted 17 Febr...,Uses metric related to 'CRB'.,CRB,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_206\O_ISAC_206.md,char_offset_1676
C2,Metric usage,O_ISAC_206,20XX,,VLC,Text,Body,"...ampling perspective,"" *IEEE Trans. Wireless Commun.*, vol. 22, no. 3, pp. 1745–1762, Mar. 2023. - <span id=""page-13-14""></span>[16] A. Younis, N. Serafimovski, R. Mesleh, and H. Haas, ""Generalised spatial modulation,"" in *Proc. 44th Asilomar Conf. Signals, Syst. Comput.*, Pacific Grove, CA, USA, Nov. 2...",Uses metric related to 'fim'.,fim,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_206\O_ISAC_206.md,char_offset_89265
C2,Metric usage,O_ISAC_206,20XX,,VLC,Text,Body,"... with multiple RF chains for sensing. It is worth noting that increasing the number of RF chains for sensing can accelerate scanning speed, improving sensing accuracy, especially in high dynamic scenarios. Nevertheless, such an improvement comes at the cost of increased hardware overhead. Therefore, the selection o...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_206\O_ISAC_206.md,char_offset_65601
C2,Metric usage,O_ISAC_219,20XX,,VLC,Text,Body,"...al MU-RO-ISAC systems. Finally, we investigate the sensing performance of the twouser RO-ISAC system in terms of the ranging root mean square error (RMSE). Fig. 8(a) depicts the ranging RMSE versus the number of symbols in time-domain window for both OFDM and OFDM-MLS-CIM, where the distances of User 1...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_219\O_ISAC_219.md,char_offset_37719
C2,Metric usage,O_ISAC_219,20XX,,VLC,Text,Body,"...ss integrated sensing and communication (ISAC) has revealed great potential to satisfy the requirements of both large communication capacity and high sensing accuracy in the sixth-generation (6G) networks. In this paper, we propose and experimentally demonstrate a multiuser retroreflective optical ISAC (MU-RO-ISAC)...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_219\O_ISAC_219.md,char_offset_421
C2,Metric usage,O_ISAC_220,20XX,,Fiber,Text,Body,"...th fixing the DFT sampling rate $f_s$ at four samples per symbol, the longer DFT length L results in an increased DFT resolution; then the improved sensing accuracy, however, leads to a slowing down of ![](_page_7_Figure_10.jpeg) **Fig. 9.** Measured relative frequency $\Delta f_N$ against DFT length L using ...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_220\O_ISAC_220.md,char_offset_36132
C2,Metric usage,O_ISAC_237,20XX,,VLC,Text,Body,"...he RMSE of range at high SNR is 2.13 m. Therefore, when Doppler frequency is low, FCCR and DMD sensing achieves a range accuracy close to half of the range resolution at high SNR. However, when Doppler frequency is high, FCCR and DMD sensing achieves a range accuracy larger than half of the range resolution. This i...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_237\O_ISAC_237.md,char_offset_51247
C2,Metric usage,O_ISAC_237,20XX,,VLC,Text,Body,"..._s} e^{-j2\pi \tilde{f}_{d,p} n T_s} s_r^* (n - \tilde{\epsilon}_1) \eta(n). \tag{29}$$ ![](_page_7_Figure_20.jpeg) Fig. 5: Simulated and theoretic RMSE of time domain channel estimation Assume that OFDM signal and FMCW signal are not correlated and $\mathbb{E}\left\{\left|s_{r}\left(n\right)\right|...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_237\O_ISAC_237.md,char_offset_41885
C2,Metric usage,O_ISAC_237,20XX,,VLC,Text,Body,"...cellation scheme that removes the FMCW signal before the OFDM demodulation. Simulation results demonstrate that the proposed system achieves superior sensing accuracy, improved channel estimation, and lower bit error rate (BER) compared to conventional OFDM systems with embedded pilots. The proposed scheme demonstr...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_237\O_ISAC_237.md,char_offset_1896
C2,Metric usage,O_ISAC_237,20XX,,VLC,Text,Body,"...an Radar Conference (EuRAD )*, 2020, pp. 1–6. - [9] L. Chen, F. Liu, W. Wang, and C. Masouros, ""Joint radar-communication transmission: A generalized pareto optimization framework,"" *IEEE Transactions on Signal Processing*, vol. 69, pp. 2752–2765, 2021. - [10] H. Hua, J. Xu, and T. X. Han, ""Optimal transm...",Uses metric related to 'pareto'.,pareto,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_237\O_ISAC_237.md,char_offset_66520
C2,Metric usage,O_ISAC_241,20XX,,VLC,Text,Body,"...o closely-spaced corner reflectors. Given the OTFS signal a bandwidth of 5 GHz in the experiment, the radar's range resolution can be calculated as $\Delta R = \frac{c}{2M\Delta f} = \frac{c}{2B} = 3 \ cm$ . In the initial setup, reflectors were placed with their spacing close to the theoretical resolution...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_241\O_ISAC_241.md,char_offset_33571
C2,Metric usage,O_ISAC_241,20XX,,VLC,Text,Body,"...oppler (DD) domain, enhancing the communication performance in NLOS scenarios. Experimental results demonstrate a 15.71 Gbit/s net data rate and 3 cm range resolution over 1 m wireless link. Furthermore, the proposed OTFS-based ISAC system demonstrates promising potential for NLOS scenarios by improving communicati...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_241\O_ISAC_241.md,char_offset_1255
C2,Metric usage,O_ISAC_241,20XX,,VLC,Text,Body,"...amplitude indicates shorter distance from radar transmitter, while the lower one corresponds to a longer range. ![](_page_7_Figure_9.jpeg) Fig. 16. Range resolution validation with target separation close to 3 cm. ![](_page_7_Figure_11.jpeg) Fig. 17. Range resolution validation with target separation approximat...",Uses metric related to 'Range resolution'.,Range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_241\O_ISAC_241.md,char_offset_33132
C2,Metric usage,O_ISAC_242,20XX,,VLC,Text,Body,"... two different positions will get different peak results after cross-correlation operation, thus, the difference of distances can be calculated as $$\Delta R = \frac{c\Delta x}{2f} \tag{4}$$ Where c is the speed of light, $f_s$ is the sampling rate of arbitrary waveform generator (AWG), and $\Delta x$ ...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_242\O_ISAC_242.md,char_offset_8600
C2,Metric usage,O_ISAC_245,20XX,,VLC,Text,Body,"...ting the strong convergence properties of the algorithm. Fig. 3 presents the convergence performance of $\tau$ , $f_D$ , and $\theta$ in terms of RMSE at each iteration, for both 20 dB and 0 dB SNR conditions. At 20 dB, the RMSE for these parameters shows a steep decline after approximately 12,000 i...",Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_245\O_ISAC_245.md,char_offset_27923
C2,Metric usage,O_ISAC_259,20XX,,VLC,Text,Body,... | 256 | | | | | | | Sensing 1 | Sensing Parameters | | | | | | | | $\Delta R$ | Range resolution | 1.61 m | | | | | | | $R_{max}$ | Unambiguous range (limited...,Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_259\O_ISAC_259.md,char_offset_35996
C2,Metric usage,O_ISAC_259,20XX,,VLC,Text,Body,... | | | | | | Sensing 1 | Sensing Parameters | | | | | | | | $\Delta R$ | Range resolution | 1.61 m | | | | | | | $R_{max}$ | Unambiguous range (limited by $T_{cp}$ ) | 206.25 m ...,Uses metric related to 'Range resolution'.,Range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_259\O_ISAC_259.md,char_offset_36021
C2,Metric usage,O_ISAC_259,20XX,,VLC,Text,Body,".... Range processing is implemented through correlationequivalent operations where IDFT transforms reveal peaks corresponding to target distances. The range resolution is fundamentally limited by the signal bandwidth according to $\Delta_R = c/(2B)$ . The correlation processing provides range compression, concentra...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_259\O_ISAC_259.md,char_offset_52088
C2,Metric usage,O_ISAC_272,20XX,,VLC,Text,Body,"... [9], [10], [11], [12]. However, these approaches face fundamental resolution limitations constrained by time-frequency resource allocation. Improved sensing accuracy requires expanded bandwidth or prolonged symbol durations, conflicting with efficiency optimization objectives. Achieving high-precision range/veloci...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_272\O_ISAC_272.md,char_offset_5318
C2,Metric usage,O_ISAC_280,20XX,,Fiber,Text,Body,"...le, photonics technology is used to generate or receive high-frequency, large-bandwidth signals and low-loss signal transmission, thus achieving high-range resolution and high-speed communication [\[38](#page-18-2)[–40\]](#page-18-3). However, these studies focus on improving one-dimensional range imaging resolutio...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_280\O_ISAC_280.md,char_offset_6729
C2,Metric usage,O_ISAC_283,20XX,,VLC,Text,Body,"...y. For ISAR imaging processing of an IBFD ISAC sensing system, the range profile resolution and cross-range profile resolution can be expressed as $$\Delta R_r = \frac{c}{2B_s} \tag{10}$$ $$\Delta R_c = \frac{c}{2f_c T_i \varphi} \tag{11}$$ where *c* is the vacuum speed of light, *f<sup>c</sup>* denotes ...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_283\O_ISAC_283.md,char_offset_23313
C2,Metric usage,O_ISAC_283,20XX,,VLC,Text,Body,"...osed ISAC radar system. As observed in Fig. [16,](#page-13-1) the distance between the two targets is 10.16 cm, consistent with the theoretical 10 cm range resolution for ISAC signals with a 1.5 GHz instantaneous bandwidth. Without cancellation, the range profiles show three peaks, indicating the SI and the reflect...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_283\O_ISAC_283.md,char_offset_42830
C2,Metric usage,O_ISAC_286,20XX,,Fiber,Text,Body,"... replace FFT to generate and refine the spectrum, thereby enhancing the velocity resolution [\[23\]](#page-10-18). The utilization of CZT can enhance range resolution due to the similarity in processing schemes. However, CZT can only improve the spectrum resolution, without enhancing the PSLR of the spectrum. Apart...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_286\O_ISAC_286.md,char_offset_8403
C2,Metric usage,O_ISAC_288,20XX,,Fiber,Text,Body,"...rms, the signal chip duration is a crucial factor that determines the range resolution, which is related linearly, as follows [\[1\]](#page-15-0): $$\Delta R = cT_c/2,\tag{3}$$ where *c* is the speed of light and *T<sup>c</sup>* is the chip duration. Another significant parameter is the pulse repetition i...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_288\O_ISAC_288.md,char_offset_28269
C2,Metric usage,O_ISAC_288,20XX,,Fiber,Text,Body,"...wireless communication. Recently, there has been growing interest in using microwave photonics to implement ISAC systems, offering solutions for high-range resolution radar detection and relatively high-capacity communication [\[20–](#page-16-12)[23\]](#page-16-13). Photonics and optical fibers enable long-distance...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_288\O_ISAC_288.md,char_offset_14873
C2,Metric usage,O_ISAC_288,20XX,,Fiber,Text,Body,...GHz | | Bandwidth (BW) | 700 MHz | | Pulse repetition interval (PRI) | 8 µs | | Maximum unambiguous range (Rmax) | 1200 m | | Range resolution (∆R) | 43 cm | Figure [7](#page-9-0) shows the correlator output when there is a target at 250 m. The results are displayed first for n...,Uses metric related to 'Range resolution'.,Range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_288\O_ISAC_288.md,char_offset_29479
C2,Metric usage,O_ISAC_288,20XX,,Fiber,Text,Body,"...quence spread spectrum (DSSS) technology. Integrating communication and sensing in DSSSbased systems primarily enhances spectral efficiency, improves sensing accuracy and communication reliability, and reduces hardware complexity [\[5\]](#page-16-2). These gains can be summarized as follows: - By using the same DS...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_288\O_ISAC_288.md,char_offset_6425
C2,Metric usage,O_ISAC_300,20XX,,Photo-THz,Text,Body,"...en analyzed extensively in [25]. According to (12), the theoretical range resolution, under the condition of $R_B \le B$ , can be calculated as: $$\Delta r = \frac{c}{2B} = \frac{cT_{3dB}}{2} \tag{13}$$ where c is the vacuum velocity of light, and $T_{\rm 3dB}$ denotes the measured 3 dB pulse width af...",Uses metric related to '\Delta r'.,\Delta r,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_300\O_ISAC_300.md,char_offset_19211
C2,Metric usage,O_ISAC_300,20XX,,Photo-THz,Text,Body,"...is conducted in the 300 GHz frequency band, achieving a 20 Gbps data rate with a distinguished peak sidelobe ratio (PSLR) of up to 29.2 dB and 1.5 cm range resolution. More importantly, less than 0.5% synchronous power overhead is needed in our scheme. In addition, the performance trade-off induced by the data rate...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_300\O_ISAC_300.md,char_offset_1274
C2,Metric usage,O_ISAC_303,20XX,,VLC,Text,Body,... | √ | √ | | | | 4.46 cm (RMSE) | | √ | | [103] | | √ | √ | | ...,Uses metric related to 'RMSE'.,RMSE,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_303\O_ISAC_303.md,char_offset_61046
C2,Metric usage,O_ISAC_303,20XX,,VLC,Text,Body,"...s fields, and its challenges. At the end of this paper, we outlooked LiSAC in the future, in which high-quality communication will integrate pinpoint sensing accuracy. ## Introduction In the rapid development of wireless communication, new modalities, and technological advances continually reshape our communicati...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_303\O_ISAC_303.md,char_offset_2426
C2,Metric usage,O_ISAC_303,20XX,,VLC,Text,Body,... | Functions | | | Communication Evaluation | | | Sensing Accuracy | | Prototype | |---------------|-----------|---------------|---------|--------------------------|--------------------...,Uses metric related to 'Sensing Accuracy'.,Sensing Accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_303\O_ISAC_303.md,char_offset_58540
C2,Metric usage,O_ISAC_304,20XX,,VLC,Text,Body,"...ded LFM waveform with central frequency of 24 GHz, bandwidth of 8 GHz, bit rate of 10 Mbit/s is generated and processed for dual functions. The radar range resolution, unambiguous range, and range-Doppler resolution are investigated. The optical demodulation of the communication is verified, and the speed improveme...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_304\O_ISAC_304.md,char_offset_1545
C2,Metric usage,O_ISAC_310,20XX,,VLC,Text,Body,"...ried out to verify the two-dimensional (2D) positioning function. It possesses a 18.448 Gbit/s communication data rate and a 1.78 cm equivalent radar range resolution achieved by coherent fusion processing (CFP), characterized by a low peak-to-average power ratio (PAPR). In addition, CFP enables high spectral-effic...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_310\O_ISAC_310.md,char_offset_1066
C2,Metric usage,O_ISAC_348,20XX,,Fiber,Text,Body,"... spatial resolution (SR), 4.32- $n\varepsilon/\sqrt{Hz}$ strain resolution, and an effective sampling rate in excess of 42 kHz. More importantly, the sensing accuracy is only reduced by ~1.25 dB compared with the conventional LFM-based Φ-OTDR, with little impact on sensing performance. Moreover, the effects of tran...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_348\O_ISAC_348.md,char_offset_11526
C2,Metric usage,O_ISAC_349,20XX,,Photo-THz,Text,Body,"...dulation (LFM) waveform and phase shift keying (PSK). We first derive sensing metrics of the LFM-PSK waveform through theoretical analysis, including range resolution, peak sidelobe ratio (PSLR), and Cramér-Rao lower bound (CRLB). Then a proofof-concept experiment on a photonics-assisted integrated sensing and comm...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_349\O_ISAC_349.md,char_offset_1420
C2,Metric usage,O_ISAC_349,20XX,,Photo-THz,Text,Body,"...equally weighted, and then the optimization problem for an LFM-BPSK waveform can be formulated as $$R_{b,\text{opt}} = \arg \max_{R_b} \text{PSLR} + \sigma_R$$ s.t. $R_b \le R_{b,\text{th}}$ (11) where *R<sup>b</sup>*,opt and *R<sup>b</sup>*,th denotes the optimal and the threshold values of the data...",Uses metric related to '\sigma_R'.,\sigma_R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_349\O_ISAC_349.md,char_offset_19246
C2,Metric usage,O_ISAC_349,20XX,,Photo-THz,Text,Body,"...as the lower bound of estimation error variance for unbiased estimators [22], [23], which is denoted as the inverse of the Fisher information matrix (FIM). A smaller CRLB means better radar performance. The CRLB can be derived from the output of the matched filter [24]. Therefore, according to (7), the...",Uses metric related to 'FIM'.,FIM,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_349\O_ISAC_349.md,char_offset_17578
C2,Metric usage,O_ISAC_349,20XX,,Photo-THz,Text,Body,"...ymbols will not deteriorate the envelope of LFM waveforms, and as a benefit, the randomness of the symbols might reduce the sidelobe level, while the sensing accuracy will not deteriorate marginally. Also, we measure the BER performance of the LFM-ASK waveform with different data rates. Fig. [14](#page-7-18) prese...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_349\O_ISAC_349.md,char_offset_37756
C2,Metric usage,O_ISAC_351,20XX,,VLC,Text,Body,"... simulated step chain in [Fig.](#page-4-1) [5](#page-4-1) and the parameters in [Table](#page-4-2) [2](#page-4-2), we simulate and estimate the depth sensing accuracy and communication performance of the integrated system. Simulation results based on single-frequency and multi-frequency Hamiltonian coding modulatio...",Uses metric related to 'sensing accuracy'.,sensing accuracy,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_351\O_ISAC_351.md,char_offset_27058
C2,Metric usage,O_ISAC_356,20XX,,Photo-THz,Text,Body,"...e to 100 Gbit/s, but only with a centimeter-scale resolution [10]. Additionally, enabled by the multiband coherent fusion processing (CFP) algorithm, range resolutions of 9.7 mm and 8.6 mm have been realized, however, only with communication rates below 20 Gbit/s [11,13]. In this paper, we propose and experimental...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_356\O_ISAC_356.md,char_offset_2174
C2,Metric usage,O_ISAC_377,20XX,,Fiber,Text,Body,"...ctra can be observed from each figure. The adjacent peaks are separated by $\Delta f = 0.35 \ MHz$ , which corresponds to a distance separation of $\Delta R = \frac{\Delta fcT}{2R} = \frac{\Delta fcT}{2Bf_{AWG}} = 10.40 \ cm$ (c is the light speed). The observed signal-to-interference ratio (SIR) at 1400...",Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_377\O_ISAC_377.md,char_offset_29698
C2,Metric usage,O_ISAC_377,20XX,,Fiber,Text,Body,"... improve the PSR, a scheme that loads the communication sequences on the polarity of a phase-coded radar pulse was reported [\[28\]](#page-15-2). The range resolution was boosted to 7.5 cm by data fusion, however, the wireless rate still only reached 335.6 Mbit/s. To improve the modulation order of communication, a...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_377\O_ISAC_377.md,char_offset_11127
C2,Metric usage,O_ISAC_379,20XX,,Fiber,Text,Body,...n electrical signal through the PD. The relationship between the frequency and target distance can be described as $$\Delta f = k\Delta t = k \frac{2\Delta R}{c} = \frac{B_{radar}}{T_{LFM}} \frac{2\Delta R}{c}$$ (6) $$\Delta R = \frac{cT_{LFM}\Delta f}{2B_{radar}} \tag{7}$$ where *c* is the velocity of ...,Uses metric related to '\Delta R'.,\Delta R,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_379\O_ISAC_379.md,char_offset_13162
C2,Metric usage,O_ISAC_379,20XX,,Fiber,Text,Body,"...In particular, we can perform a simple fast Fourier transform (FFT) to obtain the distance to the target. Two other key metrics for radar sensing are range resolution and maximum detection distance. The range resolution represents the smallest distance between objects that can be distinguished in a single measureme...",Uses metric related to 'range resolution'.,range resolution,,,0.8,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_379\O_ISAC_379.md,char_offset_13608
C3,Explicit extraction of difference,O_ISAC_002,20XX,,Photo-THz,Text,Body,"...ts, increasing coherent bandwidth and reducing frequency selectivity. Additionally, singlecarrier waveforms offer a lower peak-to-average power ratio compared to their multi-carrier counterparts, which mitigates power backoff effects in amplifiers. This is vital for improving average transmission power and ove...",Explicitly contrasts Photo-THz with VLC.,,,Contrast Photo-THz vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_002\O_ISAC_002.md,char_offset_4054
C3,Explicit extraction of difference,O_ISAC_006,20XX,,Fiber,Text,Body,"...n types in optical fibers. The ISAC-OF system based on forward transmitted light, exhibits an inferior capability in localizing low-frequency events compared to high-frequency events, thereby limiting its broad application. To address this issue, W. Kong et al. proposed Phase-Differentiated End Point Amplific...",Explicitly contrasts Fiber with VLC.,,,Contrast Fiber vs ['VLC'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_006\O_ISAC_006.md,char_offset_9390
C3,Explicit extraction of difference,O_ISAC_044,20XX,,Photo-THz,Text,Body,"...on scenarios to allocate time and bandwidth resources reasonably, allowing for tradeoffs between data rate, range resolution, and detection distance. Compared to current studies, this system exhibited excellent communication and radar sensing performance. To achieve seamless integration with fiber-wireless net...",Explicitly contrasts Photo-THz with Fiber.,,,Contrast Photo-THz vs ['Fiber'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_044\O_ISAC_044.md,char_offset_18076
C3,Explicit extraction of difference,O_ISAC_047,20XX,,VLC,Text,Body,"...ranging resolution of 1.58 cm are achieved simultaneously. Moreover, by using the OTFS waveform, it can obtain a receiver sensitivity gain of 1.18 dB compared to the OFDM signal in the W-band fiber-wireless ISAC system. Index Terms—Integrated sensing and communication (ISAC), orthogonal time frequency space m...",Explicitly contrasts VLC with Fiber.,,,Contrast VLC vs ['Fiber'],0.7,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_047\O_ISAC_047.md,char_offset_1408
