record_id,title,year,doi,row_origin,phase2_source,title_decision,title_reason_exclude,fulltext_decision,fulltext_reason_exclude,is_final_included,present_in_retrieved_docs,legacy_group_size,legacy_decision_summary,reviewer_initials,date_decided,evidence_status,notes
LEGACY_130,Constant Envelope OTFS Waveform Design and Performance Analysis for Mobile ISAC Systems,2025,10.1109/TVT.2025.3600838,legacy_screening_group,,Exclude,"AI: The paper focuses on RF-based OTFS waveform design, which does not involve optical technologies as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_131,Spectrum-efficient LDPC-coded Joint Radar and Communication Systems Using Flipping-based Integrated Waveforms,2025,10.1109/TVT.2025.3601547,legacy_screening_group,,Exclude,"AI: The paper focuses on RF-based joint radar and communication systems using LDPC-coded waveforms, which does not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_132,Coprime Sensing Reference Signal Design Based on Zadoff-Chu Sequence and Index Modulation for Uplink ISAC System,2025,10.1109/TVT.2025.3604403,legacy_screening_group,,Exclude,AI: The paper does not meet the inclusion criteria as it does not explicitly involve optical technologies.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_133,Generalized Signal Phase Inversion-Based NOMA Technique for 6G Integrated Sensing and Communication Systems,2025,10.1109/TVT.2025.3620418,legacy_screening_group,,Exclude,AI: The paper focuses on a NOMA technique for 6G integrated sensing and communication systems without explicitly mentioning the involvement of optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_134,Integrating Secure Communications Into Frequency Hopping MIMO Radar With Improved Data Rate,2022,10.1109/TWC.2021.3140022,legacy_screening_group,,Exclude,AI: The paper focuses on RF/Millimeter-wave radar and does not involve optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_135,"Joint Sensing, Communication, and AI: A Trifecta for Resilient THz User Experiences",2024,10.1109/TWC.2024.3382192,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and focuses on THz, which suggests it does not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_136,A 3D Continuous-Space Electromagnetic Channel Model for 6G Tri-Polarized Multi-User Communications,2024,10.1109/TWC.2024.3453378,legacy_screening_group,,Exclude,"AI: The paper focuses on RF/millimeter-wave/THz studies for 6G communications without any optical/photonic component, violating exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_137,Movable Antenna-Assisted Integrated Sensing and Communication Systems,2025,10.1109/TWC.2025.3552843,legacy_screening_group,,Exclude,AI: The paper does not meet the inclusion criteria as it involves movable antenna-assisted systems which implies RF/millimeter-wave/THz studies without any explicit mention of optical technologies.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_138,Cross-Frequency Sensing in Bistatic ISAC Systems,2025,10.1109/TWC.2025.3585944,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the involvement of optical technologies, which is a required criterion for inclusion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_139,System-level Analysis of Dual-Mode Networked Sensing: ISAC Integration & Coordination Gains,2025,10.1109/TWC.2025.3634682,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and does not explicitly mention optical technologies, suggesting it may not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_140,Passive Sensing for Multiple Vehicles in Bi-Static ISAC Systems,2025,10.1109/VTC2025-Spring65109.2025.11174283,legacy_screening_group,,Exclude,AI: The paper focuses on passive sensing in bi-static ISAC systems without explicitly mentioning the integration of optical technologies or dual-functionality of sensing and communication.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_141,IRS-Assisted Integrated Localization and Communication for Multiuser mmWave Massive MIMO Systems,2024,10.1109/WCNC57260.2024.10571190,legacy_screening_group,,Exclude,"AI: The paper focuses on mmWave massive MIMO systems without any optical/photonic component, violating criterion 1 of the inclusion criteria and matching exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_142,Exploiting IRS for Location Sensing and Signal Demodulation in mmWave MIMO Systems,2023,10.1109/WCSP58612.2023.10405322,legacy_screening_group,,Exclude,"AI: The paper focuses on mmWave MIMO systems without any optical/photonic component, violating criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_143,3D Handwriting Trajectory Recovery by Wireless Sensing with Commercial LTE Signals,2024,10.1109/WCSP62071.2024.10827566,legacy_screening_group,,Exclude,"AI: The paper does not involve optical technologies and is purely based on wireless sensing with commercial LTE signals, thus not meeting the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_144,Optimal Azimuth Sampling and Interpolation for Bistatic ISAC Setups,2025,10.1109/WSA65299.2025.11202829,legacy_screening_group,,Exclude,"AI: The paper focuses on bistatic ISAC setups without explicitly mentioning the involvement of optical technologies, thus not meeting criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_145,Optical link for bidirectional communication based on visible light,2020,10.1117/12.2556115,legacy_screening_group,,Exclude,"AI: The paper only involves communication based on visible light without any sensing functionality, thus not meeting the inclusion criteria of involving both sensing and communication.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_146,Study on optimal layout method of LED light source for indoor visible light communication,2020,10.1117/12.2584582,legacy_screening_group,,Exclude,"AI: The study focuses purely on communication (indoor visible light communication) without any sensing functionality, thus not meeting the inclusion criteria of involving both sensing and communication.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_147,Photonic integrated sensing and communication system with multi-target detection capability,2023,10.1117/12.2672752,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_148,Photonic integrated wireless communication and sensing with OFDM modulation,2023,10.1117/12.3021938,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_149,Hardware-Efficient Integration of Communication and Vibration Sensing in DSCM System Using Commercial 100 kHz ECL,2024,10.1117/12.3032283,legacy_screening_group,,Exclude,AI: The paper does not explicitly mention the integration of both sensing and communication functionalities using optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_150,Joint sensing and communication on fiber system with integrated waveform designing,2025,10.1117/12.3056081,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_151,Photonics-assisted mmW integrated sensing and communication system with polarization-insensitive capability,2025,10.1117/12.3058779,legacy_screening_group,,Exclude,"AI: The paper focuses on a mmW system, which does not meet the inclusion criteria of involving optical technologies as the primary component.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_152,Dual-function Radar-communication System: Joint Design Method of Transmit Waveform and Receive Weight,2025,10.1117/12.3061651,legacy_screening_group,,Exclude,"AI: The paper does not meet the inclusion criteria because it involves radar, which is typically RF/Millimeter-wave, without any mention of optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_153,Scalable AI-assisted optical radio environment map estimation for indoor visible light communication systems (AI-VLCmaps),2025,10.1117/12.3065355,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_154,Noninvasive sub-terahertz glucose monitoring using communication-inspired eye diagram analysis,2025,10.1117/12.3071960,legacy_screening_group,,Exclude,"AI: The paper does not explicitly involve integrated optical sensing and communication, focusing instead on noninvasive glucose monitoring using communication-inspired analysis without clear dual-functionality.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_155,First demonstration of integrated 3-D multi-modal sensing and PS-4096QAM-OFDM communication via mmWave Ka-band fiber-wireless radio access network,2025,10.1117/12.3073161,legacy_screening_group,,Exclude,"AI: The paper focuses on mmWave Ka-band fiber-wireless radio access network, which does not meet the inclusion criteria of involving optical technologies as the primary component.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_156,Integrated sensing and communication with LFM-ASK waveform generation by P1 laser dynamics,2025,10.1117/12.3075849,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_157,Research on period-one photonic microwave scheme for integrated communication and sensing system,2025,10.1117/12.3086963,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_158,Combined laser-communications and laser-ranging transponder for Moon and Mars,2009,10.1117/12.810431,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_159,Research and verification of sensing information assisted millimeter wave beam tracking algorithm for automated vehicles,2022,10.1145/3556562.3558570,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and involves millimeter wave, which suggests it does not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_160,DOPAMINE: Doppler frequency and Angle of arrival MINimization of tracking Error for extended reality,2022,10.1145/3565474.3569072,legacy_screening_group,,Exclude,AI: The paper does not explicitly mention the integration of optical technologies with both sensing and communication functionalities as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_161,Learned Digital Back-Propagation for an optical-domain waveform integrated with communication and sensing,2023,10.1145/3638782.3638830,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_162,Integrated Two-way Radar Backscatter Communication and Sensing with Low-power IoT Tags,2024,10.1145/3651890.3672226,legacy_screening_group,,Exclude,"AI: The paper does not meet the inclusion criteria as it involves radar backscatter communication, which is an RF/millimeter-wave technology without any optical/photonic component.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_163,Demonstration of photonics-based D-band integrated localization and communication,2024,10.1364/AO.516852,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_164,On the coverage of multiple-input multiple-output visible light communications [Invited],2017,10.1364/JOCN.9.000D31,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_165,Principle and performance analysis of coherent tracking sensor based on local oscillator beam nutation,2014,10.1364/OE.22.023528,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_166,Millimeter-wave over fiber integrated sensing and communication system using self-coherent OFDM,2024,10.1364/OE.513686,legacy_screening_group,,Exclude,"AI: The paper focuses on millimeter-wave over fiber, which does not meet the inclusion criteria of involving optical technologies for both sensing and communication.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_167,Fading suppression and noise reduction of a DAS system integrated multi-core fiber,2024,10.1364/OE.528514,legacy_screening_group,,Exclude,"AI: The paper focuses on a Distributed Antenna System (DAS) with multi-core fiber, which primarily involves communication without clear integration of sensing functionality as per the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_168,Dual function sensing and multiservice communications radio over fiber network using second harmonic suppression,2009,10.1364/ofc.2009.owf5,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_169,Photonic THz Sensing-assisted Multipath Channel Estimation for ISAC,2025,10.1364/OFC.2025.Th2A.23,legacy_screening_group,,Exclude,Full text not available,,,no,no,2,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_170,Photonics-Aided THz ISAC System Based on A Spectral Overlapping Multi-Carrier 16QAM-LFM Waveform,2025,10.1364/OFC.2025.Th2A.27,legacy_screening_group,,Exclude,Full text not available,,,no,no,2,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_171,Integrated Sensing and Communications using External Cavity Laser with Laser Frequency Comb,2025,10.1364/OFC.2025.Tu2K.4,legacy_screening_group,,Exclude,Full text not available,,,no,no,2,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_172,Integrated Sensing and Communications for Metropolitan Environments,2025,10.1364/OFC.2025.Tu3C.3,legacy_screening_group,,Duplicate,Already in database,,,no,no,2,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_173,Reconfigurable Networks for Indoor Optical Wireless Communications using Polarization-Controlled Dual-Function Metasurfaces,2025,10.1364/OFC.2025.W1H.2,legacy_screening_group,,Exclude,Full text not available,,,no,no,2,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_174,Optical Transport Network Optimization Supporting Integrated Sensing and Communication Services,2025,10.1364/OFC.2025.W2A.48,legacy_screening_group,,Duplicate,Already in database,,,no,no,2,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_175,Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems,2025,10.1364/OFC.2025.W4F.6,legacy_screening_group,,Duplicate,Already in database,,,no,no,2,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_176,Photonic generation of multi-format chirped signals with a high switching rate,2023,10.1364/OL.497822,legacy_screening_group,,Exclude,"AI: The paper focuses on photonic generation of multi-format chirped signals, which seems to be purely communication-related without any integrated sensing functionality as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_177,Modulated-symbol domain matched filtering scheme for photonic-assisted integrated sensing and communication system based on a single OFDM waveform,2024,10.1364/OL.518695,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_178,Channel modeling for NLoS visible light networks with integrated sensing and communication,2024,10.1364/OL.520129,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_179,Retroreflective optical ISAC using OFDM: channel modeling and performance analysis,2024,10.1364/OL.528029,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_180,Photonic-assisted W-band flexible integrated sensing and communication system for fiber-wireless network based on CE-LFM-OFDM,2024,10.1364/OL.528335,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_181,Dual-chirp-based photonic THz-ISAC system with adaptive frequency synchronization,2024,10.1364/OL.530911,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_182,W-band photonic-aided mm-wave ISAC system enabled by a shared OFDM signal waveform and a two-stage carrier frequency recovery algorithm,2024,10.1364/OL.537847,legacy_screening_group,,Exclude,AI: The paper involves purely RF/Millimeter-wave studies with photonic-aided components but does not primarily focus on optical technologies as required by the inclusion criteria.,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_183,High dynamic-range dimming control for CFMO-OFDM-based VLC systems utilizing a grouped direct current scheme,2025,10.1364/OL.543529,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_184,Photonics-aided integrated sensing and communication system in W-band using probabilistic shaping DMT waveform with full-frequency utilization,2025,10.1364/OL.566191,legacy_screening_group,,Exclude,Full text not available,,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_185,Real-time integrated 1.74 cm range resolution and 16.14 Gbps bidirectional wireless communication in photonic-assisted terahertz band systems over 80 m,2025,10.1364/OL.577101,legacy_screening_group,,Exclude,"AI: The paper focuses on terahertz band systems, which does not meet the inclusion criteria of involving optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_186,Co-wavelength-channel integration of ultra-low-frequency distributed acoustic sensing and high-capacity communication,2025,10.1364/PRJ.551958,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_187,A novel Hartley-based U-OFDM dimming control approach,2017,10.23919/ChiCC.2017.8028801,legacy_screening_group,,Exclude,Published before 2020 (Protocol 4.4),,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_188,A Dual Linear-polarized Gap Waveguide Antenna Element for Radar and Communications at 77 GHz,2024,10.23919/EuCAP60739.2024.10501068,legacy_screening_group,,Exclude,"AI: The paper focuses on RF/millimeter-wave technology at 77 GHz without any optical/photonic component, violating criterion 1 of the inclusion criteria and matching exclusion criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_189,IR-UWB polar transceiver for joint communication and sensing system in millimeter wave band,2024,10.23919/EuRAD61604.2024.10734931,legacy_screening_group,,Exclude,"AI: The paper focuses on millimeter wave band without any optical/photonic component, violating criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_190,Photonic-based W-band Flexible TFDM Integrated Sensing and Communication System for Fiber-wireless Network,2023,10.23919/OFC49934.2023.10116069,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_191,Integrated Super-Resolution Sensing and Communication with 5G NR Waveform: Signal Processing with Uneven CPs and Experiments,2023,10.23919/WiOpt58741.2023.10349843,legacy_screening_group,,Exclude,"AI: The paper does not meet the inclusion criteria as it involves 5G NR waveform, indicating a focus on RF/millimeter-wave without any clear mention of optical technologies.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_192,Performance Analysis for Integrated Sensing and Communication Systems in Rainfall Scenarios,2025,10.3390/atmos16111249,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the involvement of optical technologies, which is a crucial criterion for inclusion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_193,End-to-End Constellation Mapping and Demapping for Integrated Sensing and Communications,2025,10.3390/electronics14204070,legacy_screening_group,,Exclude,"AI: The paper does not explicitly mention the involvement of optical technologies, which is a required criterion for inclusion.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_194,Recent Advances in Integrated Vibration Sensing and Communication in Digital Subcarrier Multiplexing Systems,2025,10.3390/photonics12030290,legacy_screening_group,,Exclude,"AI: The paper focuses on vibration sensing and communication in digital subcarrier multiplexing systems, but it does not explicitly mention the integration of optical technologies with both sensing and communication functionalities.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_195,Integrated Terahertz FMCW Radar and FSK Communication Enabled by High-Speed Wavelength Tunable Lasers,2025,10.3390/photonics12100977,legacy_screening_group,,Exclude,"AI: The paper focuses on Terahertz FMCW Radar and FSK Communication, which does not meet the inclusion criteria of involving optical technologies as defined.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_196,A Unified OFDM-ISAC Signal Generation Architecture in W-Band via Photonics-Aided Frequency Multiplication and Phase Noise Mitigation,2025,10.3390/photonics12111052,legacy_screening_group,,Exclude,"AI: The paper focuses on W-Band, which implies RF/Millimeter-wave, and does not explicitly mention the integration of optical technologies for both sensing and communication as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_197,Optical Camera-Based Integrated Sensing and Communication for V2X Applications: Model and Optimization,2025,10.3390/s25010001,legacy_screening_group,,Include,,,,no,no,1,Included,,2025-12-28,legacy_only_not_linked_to_assessed_set,legacy_only_decision_requires_followup
LEGACY_198,Ultra-Sensitive All-Polymer Near-Infrared Photodetectors via Van der Waals Layered Triple Heterojunction,2025,10.34133/research.0939,legacy_screening_group,,Exclude,"AI: The paper focuses on photodetectors for sensing purposes without any clear integration with communication functionality, thus not meeting the dual-functionality criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_199,Near-Space Communications: The Last Piece of 6G Space-Air-Ground-Sea Integrated Network Puzzle,2024,10.34133/space.0176,legacy_screening_group,,Exclude,"AI: The paper focuses on near-space communications without explicit mention of integrated sensing functionality, thus not meeting criterion 1.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_200,Ultrasonic phase extraction method for co-cable identification in coherent optical transmission systems,2024,10.3788/COL202422.100601,legacy_screening_group,,Exclude,"AI: The paper focuses on ultrasonic phase extraction in coherent optical transmission systems, which does not involve sensing and communication dual-functionality as required by the inclusion criteria.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_201,Integrated Simultaneous Transmit and Receive Antenna Systems for ISAC Applications,2025,10.46620/URSIAPRASC25/BUUG9643,legacy_screening_group,,Exclude,"AI: The paper focuses on RF antenna systems for ISAC applications without mentioning any optical technologies, thus not meeting criterion 2.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_202,"14th EAI International Conference on Wireless and Satellite Systems, WiSATS 2024",2025,,legacy_screening_group,,Duplicate,Already in database,,,no,no,2,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_203,"16th International Conference on Wireless Communications and Signal Processing, WCSP 2024",2024,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_204,"2022 31st Wireless and Optical Communications Conference, WOCC 2022",2022,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_205,"2022 International Conference on Broadband Communications for Next Generation Networks and Multimedia Applications, CoBCom 2022",2022,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_206,"2023 International Wireless Communications and Mobile Computing, IWCMC 2023",2023,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_207,"2024 33rd Wireless and Optical Communications Conference, WOCC 2024",2024,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_208,"2024 IEEE 99th Vehicular Technology Conference, VTC2024-Spring 2024 - Proceedings",2024,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_209,"2025 13th Iran Workshop on Communication and Information Theory, IWCIT 2025",2025,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_210,"2025 IEEE International Mediterranean Conference on Communications and Networking, MeditCom 2025",2025,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_211,"2025 IEEE MTT-S Latin America Microwave Conference, LAMC 2025 - Proceedings",2025,,legacy_screening_group,,Exclude,"AI: The paper is categorized as 'WIRELESS' and does not explicitly mention optical technologies or integrated sensing and communication, thus likely not meeting criteria 2 and 3.",,,no,no,1,Excluded,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_212,"2025 IEEE Photonics Society Summer Topicals Meeting Series, SUM 2025 - Proceedings",2025,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_213,"4th International Conference on Autonomous Unmanned Systems, ICAUS 2024",2025,,legacy_screening_group,,Duplicate,Already in database,,,no,no,7,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_214,All-Optical Computing for Direction-of-Arrival Estimation Beyond Diffraction Limits,2025,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_215,"Conference on Infrared, Millimeter, Terahertz Waves and Applications, IMT 2022",2023,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_216,Double-effect DNN-based DBP Scheme for Integrated Sensing and Communications (ISAC),2022,,legacy_screening_group,,Duplicate,Already in database,,,no,no,3,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_217,GLOBECOM 2023 - 2023 IEEE Global Communications Conference,2023,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_218,ICC 2022 - IEEE International Conference on Communications,2022,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
LEGACY_219,Proceedings of SPIE - The International Society for Optical Engineering,2016,,legacy_screening_group,,Duplicate,Already in database,,,no,no,1,Duplicate,,2025-12-28,legacy_only_not_linked_to_assessed_set,
