study_id,citation,dimension,score_before_cap,score_final,cap_codes,inputs_json,record_trace_json,method_version,source_workbook_sha256
STC-SINGLETON-SCR-00473,Zuo Y.; Liu W.; Cheng Y.; Li X.; Luo M.. 2025. High-performance Vibration Sensing Based on Subband Phase-Shift Transform in Integrated Sensing and Communication System,reproducibility,2,2,,"{""P_repeatable_parameters"":0.5,""D_dataset"":0,""C_code_or_model"":0,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.5}","[{""record_id"":""EVI-R03-SCR00473-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1-3; section_heading=II Principle; III Results; figure_id=Figures 1 and 3; equation_id=Equations 1-2""},{""record_id"":""EVI-R03-SCR00473-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1-4; section_heading=Complete report review""},{""record_id"":""EVI-R03-SCR00473-013"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=4; section_heading=Acknowledgment""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00473,Zuo Y.; Liu W.; Cheng Y.; Li X.; Luo M.. 2025. High-performance Vibration Sensing Based on Subband Phase-Shift Transform in Integrated Sensing and Communication System,benchmark_readiness,1,1,quarantined_quantitative_claim_cap_2,"{""B_baseline"":0.5,""baseline_class"":""internal"",""A_open_artifact"":0,""Pr_protocol"":0.8333,""M_comparison"":0.3333,""V_validation"":0.6667,""composite"":0.4667,""strong_guard_pass"":false}","[{""record_id"":""EVI-R03-SCR00473-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1-4; section_heading=Complete report review""},{""record_id"":""EVI-R03-SCR00473-013"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=4; section_heading=Acknowledgment""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00473,Zuo Y.; Liu W.; Cheng Y.; Li X.; Luo M.. 2025. High-performance Vibration Sensing Based on Subband Phase-Shift Transform in Integrated Sensing and Communication System,comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1|quarantined_metric_or_tradeoff_claim_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":4,""legacy_insufficient"":0},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":11,""legacy_insufficient"":0}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-R03-SCR00473-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1-2;4; section_heading=Abstract; Results; Conclusion; figure_id=Figure 2""},{""record_id"":""MET-R03-SCR00473-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=2-4; section_heading=III Results; Conclusion; figure_id=Figure 2""},{""record_id"":""MET-R03-SCR00473-013"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=4; section_heading=III Results; figure_id=Figure 6""},{""record_id"":""MET-R03-SCR00473-015"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=4; section_heading=III Results; figure_id=Figure 6""},{""record_id"":""MET-R03-SCR00473-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1;3-4; section_heading=Abstract; Results; Conclusion""},{""record_id"":""MET-R03-SCR00473-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=3; section_heading=III Results; figure_id=Figure 4c""},{""record_id"":""MET-R03-SCR00473-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1;3-4; section_heading=Abstract; Results; Conclusion; figure_id=Figure 4c""},{""record_id"":""MET-R03-SCR00473-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=2-4; section_heading=III Results; Conclusion; figure_id=Figure 2""},{""record_id"":""MET-R03-SCR00473-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=3; section_heading=III Results; figure_id=Figure 4b""},{""record_id"":""MET-R03-SCR00473-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=3; section_heading=III Results; figure_id=Figure 4b""},{""record_id"":""SCL-03802"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=3-4; section_heading=III Results; Equation 3""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00473,Zuo Y.; Liu W.; Cheng Y.; Li X.; Luo M.. 2025. High-performance Vibration Sensing Based on Subband Phase-Shift Transform in Integrated Sensing and Communication System,limitation_transparency,3,2,material_quarantined_source_conflict_limitation_cap_2,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":1,""T_tradeoff_transparency"":1,""composite"":1}","[{""record_id"":""EVI-R03-SCR00473-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=1-4; section_heading=Complete report review""},{""record_id"":""TRD-R03-SCR00473-001"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=4; section_heading=III Results; figure_id=Figure 6""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00473,Zuo Y.; Liu W.; Cheng Y.; Li X.; Luo M.. 2025. High-performance Vibration Sensing Based on Subband Phase-Shift Transform in Integrated Sensing and Communication System,overall_evidence_contribution,2,2,any_quarantined_claim_overall_cap_2,"{""dimension_scores"":{""technical_relevance"":2,""metric_clarity"":1,""reporting_completeness"":2,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":1,""comparison_admissibility"":1,""limitation_transparency"":2},""arithmetic_mean"":1.625,""quarantined_claims"":2,""unresolved_conflict_register_rows"":1}","[{""record_id"":""SCL-00942"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=3-4; section_heading=III Results; Equation 3; equation_id=Equation 3""},{""record_id"":""SCL-03802"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-00473"",""locator"":""pdf_page=3-4; section_heading=III Results; Equation 3""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00488,Zhou B.; Wang X.; Shen Y.; Fan P.. 2024. 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,technical_relevance,3,3,,"{""modality"":""VLC_LiFi"",""communication_present"":1,""sensing_present"":1,""integration_mechanisms"":[""shared_waveform"",""shared_link_or_channel"",""joint_design_or_optimization"",""shared_application_scenario""],""strong_shared_mechanism"":true,""six_g_relevance"":""direct""}","[{""record_id"":""EVI-R04-SCR00488-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=1-3; section_heading=Introduction; System Model; figure_id=Figures 1-2""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00488,Zhou B.; Wang X.; Shen Y.; Fan P.. 2024. 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,metric_clarity,1,1,,"{""domains"":{""communication"":{""rows"":0,""reported_rows"":0,""operational_rows"":0,""complete_rows"":0,""complete_ratio"":0,""unresolved_conflicts"":0},""sensing"":{""rows"":20,""reported_rows"":20,""operational_rows"":20,""complete_rows"":20,""complete_ratio"":1,""unresolved_conflicts"":0}},""both_domains"":false,""minimum_domain_complete_ratio"":0,""quarantined_metric_claims"":0}","[{""record_id"":""MET-R04-SCR00488-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=12;13; section_heading=V.B.4 and V.B.6; figure_id=Figures 10 and 12""},{""record_id"":""MET-R04-SCR00488-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.1. Convergence Behavior; figure_id=Figure 7""},{""record_id"":""MET-R04-SCR00488-006"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.2. Computational Overhead; figure_id=Table III""},{""record_id"":""MET-R04-SCR00488-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.2. Computational Overhead; figure_id=Table III""},{""record_id"":""MET-R04-SCR00488-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.2. Computational Overhead; figure_id=Table III""},{""record_id"":""MET-R04-SCR00488-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.2. Computational Overhead; figure_id=Table III""},{""record_id"":""MET-R04-SCR00488-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.2. Computational Overhead; figure_id=Table III""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00488,Zhou B.; Wang X.; Shen Y.; Fan P.. 2024. 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,reporting_completeness,3,3,,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":20}","[{""record_id"":""EVI-R04-SCR00488-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=1-3; section_heading=Introduction; System Model; figure_id=Figures 1-2""},{""record_id"":""EVI-R04-SCR00488-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=4-6; section_heading=II.B-C. Diffuse-Scattering LRM and Received Signal Model; figure_id=Figures 3-4; Equations 6-29""},{""record_id"":""EVI-R04-SCR00488-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=4-6; section_heading=II.C. Received Signal Model; figure_id=Figure 4; Equations 18-29""},{""record_id"":""EVI-R04-SCR00488-009"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.A. Simulation Settings""},{""record_id"":""MET-R04-SCR00488-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=12;13; section_heading=V.B.4 and V.B.6; figure_id=Figures 10 and 12""},{""record_id"":""MET-R04-SCR00488-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.1. Convergence Behavior; figure_id=Figure 7""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00488,Zhou B.; Wang X.; Shen Y.; Fan P.. 2024. 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,validation_maturity,1,1,,"{""canonical_maturity_max"":2,""canonical_categories"":[""analytical_theoretical"",""simulation""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""EVI-R04-SCR00488-008"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=10;11; section_heading=V.A. Simulation Settings; figure_id=Figure 6; Table II""},{""record_id"":""MET-R04-SCR00488-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=12;13; section_heading=V.B.4 and V.B.6; figure_id=Figures 10 and 12""},{""record_id"":""MET-R04-SCR00488-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=13; section_heading=V.B.6. Performance over SNR; figure_id=Figure 12""},{""record_id"":""MET-R04-SCR00488-005"",""record_type"":""metric"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.B.1. Convergence Behavior; figure_id=Figure 7""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00488,Zhou B.; Wang X.; Shen Y.; Fan P.. 2024. 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,reproducibility,2,2,,"{""P_repeatable_parameters"":0.5,""D_dataset"":0,""C_code_or_model"":0,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.5}","[{""record_id"":""EVI-R04-SCR00488-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=4-6; section_heading=II.B-C. Diffuse-Scattering LRM and Received Signal Model; figure_id=Figures 3-4; Equations 6-29""},{""record_id"":""EVI-R04-SCR00488-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=4-6; section_heading=II.C. Received Signal Model; figure_id=Figure 4; Equations 18-29""},{""record_id"":""EVI-R04-SCR00488-009"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.A. Simulation Settings""},{""record_id"":""EVI-R04-SCR00488-015"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=1;13-17; section_heading=Title footnote; Conclusion/End Matter""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-00488,Zhou B.; Wang X.; Shen Y.; Fan P.. 2024. 6-DoF Location-and-Pose Estimation Toward Integrated Visible Light Communication and Sensing: Algorithm Design and Performance Limits,benchmark_readiness,1,1,,"{""B_baseline"":0.5,""baseline_class"":""internal"",""A_open_artifact"":0,""Pr_protocol"":0.8333,""M_comparison"":0.3333,""V_validation"":0.3333,""composite"":0.4,""strong_guard_pass"":false}","[{""record_id"":""EVI-R04-SCR00488-009"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=11; section_heading=V.A. Simulation Settings""},{""record_id"":""EVI-R04-SCR00488-015"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-00488"",""locator"":""pdf_page=1;13-17; section_heading=Title footnote; Conclusion/End Matter""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
