paper_id,year,modality,scenario,metric_name,metric_value,metric_unit,definition_class,evidence_type,heading_path,line_start,line_end,excerpt_paraphrase,excerpt_quote,notes
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,,1,16,Fiber spatial granularity/gauge length is reported.,"![](_page_0_Picture_2.jpeg) # Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient Haohan Guo, Kun Liu , Yuanyao Li , Ji Liu,",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,,1,17,Fiber spatial granularity/gauge length is reported.,"![](_page_0_Picture_2.jpeg) # Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient Haohan Guo, Kun Liu , Yuanyao Li , Ji Liu,",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,,2,18,Fiber spatial granularity/gauge length is reported.,"# Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient Haohan Guo, Kun Liu , Yuanyao Li , Ji Liu, Huafang",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,3,19,Fiber spatial granularity/gauge length is reported.,"# Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient Haohan Guo, Kun Liu , Yuanyao Li , Ji Liu, Huafang",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,4,20,Fiber spatial granularity/gauge length is reported.,"Haohan Guo, Kun Liu , Yuanyao Li , Ji Liu, Huafang Wang, Jinqi Deng, Junfeng Jiang , Tiegen Liu , and Zhenyang Ding *Abstract***—Distributed optical",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,5,21,Fiber spatial granularity/gauge length is reported.,"Haohan Guo, Kun Liu , Yuanyao Li , Ji Liu, Huafang Wang, Jinqi Deng, Junfeng Jiang , Tiegen Liu , and Zhenyang Ding *Abstract***—Distributed optical",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,6,22,Fiber spatial granularity/gauge length is reported.,"*Abstract***—Distributed optical fiber vibration sensor (DOFVS) is an ideal technology for integrated sensing and communication in an optical fiber (ISAC-OF), which can be widely applied",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,7,23,Fiber spatial granularity/gauge length is reported.,"*Abstract***—Distributed optical fiber vibration sensor (DOFVS) is an ideal technology for integrated sensing and communication in an optical fiber (ISAC-OF), which can be widely applied",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,8,24,Fiber spatial granularity/gauge length is reported.,"![](_page_0_Figure_6.jpeg) **tion OFDR system without any amplifier, specialty optical fiber, and complex modulation techniques, vibration events can be located by detecting changepoints in step form",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,9,25,Fiber spatial granularity/gauge length is reported.,"![](_page_0_Figure_6.jpeg) **tion OFDR system without any amplifier, specialty optical fiber, and complex modulation techniques, vibration events can be located by detecting changepoints in step form",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,10,26,Fiber spatial granularity/gauge length is reported.,"**tion OFDR system without any amplifier, specialty optical fiber, and complex modulation techniques, vibration events can be located by detecting changepoints in step form in",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.3,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient,11,27,Fiber spatial granularity/gauge length is reported.,"**tion OFDR system without any amplifier, specialty optical fiber, and complex modulation techniques, vibration events can be located by detecting changepoints in step form in",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,58,74,Fiber spatial granularity/gauge length is reported.,| | Pattern recognition | [32] | 80 | | Yes | | Single | | | Improved<br>hardware | [33] | 102.7 | 15 |,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,59,75,Fiber spatial granularity/gauge length is reported.,| | Improved<br>hardware | [33] | 102.7 | 15 | Yes | | Single | | | | [34] | 103 | 9.3 | |,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,60,76,Fiber spatial granularity/gauge length is reported.,| | | [34] | 103 | 9.3 | | 97 pε/√Hz | Single | | | | [35] | 100 | 10 | |,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,61,77,Fiber spatial granularity/gauge length is reported.,| | | [35] | 100 | 10 | | 200 pε/√Hz | Single | | OFDR | Distributed amplification | [38] | 108 |,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,62,78,Fiber spatial granularity/gauge length is reported.,| OFDR | Distributed amplification | [38] | 108 | 5 | | 220 pε/√Hz | Dual | | | Enhanced | [39] | 101,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,63,79,Fiber spatial granularity/gauge length is reported.,| | Enhanced | [39] | 101 | 1.4 | Yes | | Single | | | scattering fiber | [36] | 100 | 100,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,64,80,Fiber spatial granularity/gauge length is reported.,| | scattering fiber | [36] | 100 | 100 | Yes | | Single | | | Relay amplification | [37] | 220 (110.9),
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,65,81,Fiber spatial granularity/gauge length is reported.,| | Relay amplification | [37] | 220 (110.9) | 20.4 | | | Dual | | | Internal<br>modulation and<br>Pearson-CC<br>algorithm | Ours | 100 |,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,66,82,Fiber spatial granularity/gauge length is reported.,| | Internal<br>modulation and<br>Pearson-CC<br>algorithm | Ours | 100 | 15 | Yes | 868 рε | Single | reflectometry (ϕ-OTDR) and optical frequency-domain reflectometry (OFDR).,
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,67,83,Fiber spatial granularity/gauge length is reported.,"reflectometry (ϕ-OTDR) and optical frequency-domain reflectometry (OFDR). There are many methods for vibration sensing in ϕ-OTDR to further sensing distance. First, the commonly used method",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,68,84,Fiber spatial granularity/gauge length is reported.,"reflectometry (ϕ-OTDR) and optical frequency-domain reflectometry (OFDR). There are many methods for vibration sensing in ϕ-OTDR to further sensing distance. First, the commonly used method",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,69,85,Fiber spatial granularity/gauge length is reported.,"Another long-distance DOFVS is based on OFDR. Traditional OFDR systems are single-ended based on external modulation, using a single sideband with a suppressed carrier (SSB-SC)",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,70,86,Fiber spatial granularity/gauge length is reported.,"Another long-distance DOFVS is based on OFDR. Traditional OFDR systems are single-ended based on external modulation, using a single sideband with a suppressed carrier (SSB-SC)",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,71,87,Fiber spatial granularity/gauge length is reported.,"Rayleigh backscattering can act as an FUT ""fingerprint"" in OFDR. The vibration events on an FUT give rise to a variation in the ""fingerprint"" of",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,72,88,Fiber spatial granularity/gauge length is reported.,"Rayleigh backscattering can act as an FUT ""fingerprint"" in OFDR. The vibration events on an FUT give rise to a variation in the ""fingerprint"" of",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,73,89,Fiber spatial granularity/gauge length is reported.,"In this article, we present a simple and effective method to demodulate vibration events by detecting Rayleigh backscattering change that is evaluated by the Pearson",
O_ISAC_013,2025,Fiber,Unknown,Δz,15.0,m,DZ,text,Single-Ended > 100-km Distributed Vibration Sensor Based on OFDR Using Pearson Correlation Coefficient > I. INTRODUCTION,74,90,Fiber spatial granularity/gauge length is reported.,"In this article, we present a simple and effective method to demodulate vibration events by detecting Rayleigh backscattering change that is evaluated by the Pearson",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,202,218,Fiber spatial granularity/gauge length is reported.,"### *A. OFDR System Configuration* We briefly describe the internal modulation OFDR system [43], whose configuration is shown in Fig. 4. The main interferometer is",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,203,219,Fiber spatial granularity/gauge length is reported.,"We briefly describe the internal modulation OFDR system [43], whose configuration is shown in Fig. 4. The main interferometer is a modified MZI. The auxiliary",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,204,220,Fiber spatial granularity/gauge length is reported.,"We briefly describe the internal modulation OFDR system [43], whose configuration is shown in Fig. 4. The main interferometer is a modified MZI. The auxiliary",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,205,221,Fiber spatial granularity/gauge length is reported.,![](_page_6_Figure_2.jpeg) Fig. 4. OFDR system configuration. The main interferometer is a modified fiber-based MZI. The auxiliary interferometer is an unbalanced MI with the 5-km reference,
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,206,222,Fiber spatial granularity/gauge length is reported.,![](_page_6_Figure_2.jpeg) Fig. 4. OFDR system configuration. The main interferometer is a modified fiber-based MZI. The auxiliary interferometer is an unbalanced MI with the 5-km reference,
O_ISAC_013,2025,Fiber,Unknown,B,17000.0,Hz,OTHER,figure,IV. EXPERIMENT AND DISCUSSION > *B. Vibration Event Localization*,214,214,Bandwidth is reported.,"To verify the effectiveness of the proposed method, we carry out a series of experiments using the OFDR system shown in Fig. 4 and following",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,207,223,Fiber spatial granularity/gauge length is reported.,Fig. 4. OFDR system configuration. The main interferometer is a modified fiber-based MZI. The auxiliary interferometer is an unbalanced MI with the 5-km reference delay,
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,208,224,Fiber spatial granularity/gauge length is reported.,Fig. 4. OFDR system configuration. The main interferometer is a modified fiber-based MZI. The auxiliary interferometer is an unbalanced MI with the 5-km reference delay,
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,209,225,Fiber spatial granularity/gauge length is reported.,effective tuning range is about 6.72 GHz. The sweep frequency of the TLS in the proposed OFDR system is about 4 Hz. The sampling rate,
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,210,226,Fiber spatial granularity/gauge length is reported.,effective tuning range is about 6.72 GHz. The sweep frequency of the TLS in the proposed OFDR system is about 4 Hz. The sampling rate,
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *A. OFDR System Configuration*,211,227,Fiber spatial granularity/gauge length is reported.,"### *B. Vibration Event Localization* To verify the effectiveness of the proposed method, we carry out a series of experiments using the OFDR system shown",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *B. Vibration Event Localization*,212,228,Fiber spatial granularity/gauge length is reported.,"### *B. Vibration Event Localization* To verify the effectiveness of the proposed method, we carry out a series of experiments using the OFDR system shown",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *B. Vibration Event Localization*,213,229,Fiber spatial granularity/gauge length is reported.,"To verify the effectiveness of the proposed method, we carry out a series of experiments using the OFDR system shown in Fig. 4 and following",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *B. Vibration Event Localization*,214,230,Fiber spatial granularity/gauge length is reported.,"To verify the effectiveness of the proposed method, we carry out a series of experiments using the OFDR system shown in Fig. 4 and following",
O_ISAC_013,2025,Fiber,Unknown,Δz,0.0153,m,DZ,text,IV. EXPERIMENT AND DISCUSSION > *B. Vibration Event Localization*,215,231,Fiber spatial granularity/gauge length is reported.,"First, we apply a pulse voltage of 0.8 V and the corresponding amplitude of the vibration event is 2.608 nε according to the strain coefficients",
