paper_id,category,tag,status,evidence,full_reasoning
O_ISAC_024,Detector,Balanced Photodetectors,USED (Experiment),The ISAC signal is received by utilizing a dual-polarization hybrid and four balanced photodetectors.,The authors describe an experimental setup in Section 'EXPERIMENTAL RESULTS' using a narrow linewidth laser and a coherent receiver. They also propose a novel framework that exploits the distortion of sensing probe in a digital subcarrier multiplexing (DSCM)-based ISAC system.
O_ISAC_024,Modulation,Coherent,USED (Experiment),"The ISAC signal is received by utilizing a dual-polarization hybrid and four balanced photodetectors, and the sensing component comprises a continuous linear frequency-modulated (LFM) probe.",The authors describe an experimental setup in Section 'EXPERIMENTAL RESULTS' using a narrow linewidth laser and a coherent receiver. They also propose a novel framework that exploits the distortion of sensing probe in a digital subcarrier multiplexing (DSCM)-based ISAC system.
O_ISAC_024,Impairments,Frequency-dependent distortions,MENTIONED,"The chirped sensing probe in CP-φ-OTDR systems is susceptible to frequency-dependent distortions caused by laser intensity fluctuations, modulation instability, gain tilt and transient effects in erbium-doped fiber amplifiers (EDFAs).",The authors describe an experimental setup in Section 'EXPERIMENTAL RESULTS' using a narrow linewidth laser and a coherent receiver. They also propose a novel framework that exploits the distortion of sensing probe in a digital subcarrier multiplexing (DSCM)-based ISAC system.
O_ISAC_012,Source,FMCW Laser,USED (Simulation),Linear Frequency Modulation (LFM) laser source generated by external modulation principle with corresponding frequency sweep bandwidth B=10GHz and frequency sweep period T=10us.,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Modulation,Phase Modulation,USED (Simulation),"By using phase modulation, communication codes are carried on the FMCW LiDAR.",The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Detector,Coherent Detection,USED (Simulation),Sensing and communication are achieved respectively through coherent detection and self-delayed coherent detection.,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Detector,Balanced Photodetector,USED (Simulation),BPD: balanced photodetector,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Impairments,Phase Noise,NOT MENTIONED,No mention of phase noise in the provided text.,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Impairments,Linewidth,NOT MENTIONED,No mention of linewidth in the provided text.,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Impairments,Nonlinearity,NOT MENTIONED,No mention of nonlinearity in the provided text.,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW LiDAR and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Source,FMCW Laser,USED (Simulation),Linear Frequency Modulation (LFM) laser source generated by external modulation principle with corresponding frequency sweep bandwidth B=10GHz and frequency sweep period T=10us.,The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW laser radar and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
O_ISAC_012,Modulation,Phase Modulation,USED (Simulation),"By using phase modulation, communication codes are carried on the FMCW laser radar.",The authors propose a phase-coded FMCW scheme for optical sensing and communication. They use phase modulation to carry communication codes on the FMCW laser radar and achieve sensing and communication through coherent detection and self-delayed coherent detection. The simulation results show that the scheme achieves the integration of optical sensing and communication without mutual interference.
